ProjectId,ProjectPath,ParentDocId,DocObjectId,Description,TDMX_ID,USER_OBJECT_ID,MODIFICATION_DATE,TDMX_COMMENTS,CREATION_DATE,TDMX_CAD_IDENTIFIER,REVISION,PAR_REVISION,REVISION_STG,STATE,CN_DOCUMENT_APPLICABILITY,TDMX_DETAILED_DESCRIPTION,CAD_REF_DIRECTORY,FILE_NAME,TDM_FILE_ID,VAULT_OBJECT_ID,ROOT_DIR_ON_SERVER,FILE_SIZE,CAD_REF_FILE_NAME,DESIGN_MODULE,DocPath,UploadPath,ExtractTimestamp
16581,PRJ-0001403_TRACKER,460945,1175665,PART-CAT AMC / GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,DOC-0086439,Wassila Fasla,01/31/2018 18:26:59,,01/31/2018 16:10:08,DOCAF-064948,0.03,0.02,0,Checked In,,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO_1175665_96.docx,67A97CF6-24A4-4E47-ACA0-2898AB419B2D,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,712.8 KB,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064948 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO_1175665_96.docx,2026-06-30 08:06:32
16581,PRJ-0001403_TRACKER,460945,1175666,PART-CAT AMC / GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,DOC-0086439,Wassila Fasla,03/15/2018 14:50:48,,01/31/2018 17:58:05,DOCAF-064948,0.04,0.03,0,Checked In,,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO_1175666_96.docx,F2A32842-455D-47FA-9040-6A3DF479ED09,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,714.4 KB,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064948 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO_1175666_96.docx,2026-06-30 08:06:32
16581,PRJ-0001403_TRACKER,460945,1181266,PART-CAT AMC / GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,DOC-0093006,Wassila Fasla,02/08/2018 16:19:00,,02/08/2018 14:42:22,DOCAF-064948,0.00,,0,Checked In,,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO_1181266_96.pdf,AEA396A7-81E7-4240-B0D2-9E5B8F5C4A90,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,499.6 KB,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064948 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO_1181266_96.pdf,2026-06-30 08:06:32
16581,PRJ-0001403_TRACKER,460945,1183065,PART-CAT AMC / GM - CARGO TRACKING DEVICE SILEX CRG,DOC-0086044,Wassila Fasla,03/20/2018 15:02:56,,02/12/2018 09:06:31,DOCAF-064623,0.01,0.00,0,Checked In,,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG_1183065_96.docx,FF847CF4-9FBC-4CF5-84E8-E0C3FC15D136,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,922.0 KB,DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG.docx,NOT CONCERNED,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064623 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE SILEX CRG,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG_1183065_96.docx,2026-06-30 08:06:32
16581,PRJ-0001403_TRACKER,460945,1185047,PART-CAT AMC / GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,DOC-0086439,Wassila Fasla,03/15/2018 14:50:47,,02/14/2018 14:01:56,DOCAF-064948,0,0.04,1,Released,,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO_1185047_96.docx,34C29247-4DCD-4A05-9F20-F445C6A765C9,RE,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\RE,713.9 KB,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-064948 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO.docx,2026-06-30 08:06:32
16581,PRJ-0001403_TRACKER,460945,1185048,PART-CAT AMC / GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,DOC-0093006,Wassila Fasla,03/15/2018 14:50:48,,02/14/2018 14:04:46,DOCAF-064948,1.00,0.00,0,Checked In,,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO_1185048_96.pdf,C91B94D4-9965-4B13-A74B-0F2C350BEB78,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,614.8 KB,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064948 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO_1185048_96.pdf,2026-06-30 08:06:32
16581,PRJ-0001403_TRACKER,460945,1187250,PART-CAT AMC / GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,DOC-0093006,Wassila Fasla,03/15/2018 14:50:48,,02/16/2018 09:32:13,DOCAF-064948,0,1.00,1,Released,,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO_1187250_96.pdf,2F2779FE-498A-48CF-AE3E-643E6EE6D57B,RE,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\RE,839.3 KB,DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-064948 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE LOUIS VUITTON ECHO,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-064948 - CARGO TRACKING DEVICE LOUIS VUITTON ECHO.pdf,2026-06-30 08:06:32
16581,PRJ-0001403_TRACKER,460945,1208331,Cargo Tracking device Controlant CO10.01 - HIRF Compliance,DOC-0094266,Wassila Fasla,03/26/2018 09:31:25,,03/15/2018 15:32:01,DOCAF-071760,0,,1,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-071760 - Cargo Tracking device CONTROLLANT Teva Activis - HIRF Compliance_1208331_96.docx,9DE32C9D-EC10-49AC-A887-C2F36A71F366,RE,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\RE,61.2 KB,DOCAF-071760 - Cargo Tracking device CONTROLLANT Teva Activis - HIRF Compliance.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-071760 - Cargo Tracking device Controlant CO10.01 - HIRF Compliance,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-071760 - Cargo Tracking device CONTROLLANT Teva Activis - HIRF Compliance.docx,2026-06-30 08:06:32
16581,PRJ-0001403_TRACKER,460945,1208332,Cargo Tracking device Controlant CO10.01 - HIRF Compliance,DOC-0094269,Wassila Fasla,03/26/2018 09:31:32,,03/15/2018 16:12:44,DOCAF-071760,0.00,,0,Checked In,_,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-071760 - Cargo Tracking device CONTROLLANT Teva Activis - HIRF Compliance_1208332_96.pdf,366DB7D0-73E5-423F-A6D2-99ABD10CDF8E,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,605.4 KB,DOCAF-071760 - Cargo Tracking device CONTROLLANT Teva Activis - HIRF Compliance.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-071760 - Cargo Tracking device Controlant CO10.01 - HIRF Compliance,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-071760 - Cargo Tracking device CONTROLLANT Teva Activis - HIRF Compliance_1208332_96.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1210747,PART-CAT AMC / GM - CARGO TRACKING DEVICE SILEX CRG,DOC-0086044,Wassila Fasla,01/08/2019 13:13:44,,03/20/2018 14:58:56,DOCAF-064623,0.02,0.01,0,Checked In,,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG_1210747_96.docx,5D7AA8F5-046C-4AED-B56F-6E9EEFA6D24B,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,922.0 KB,DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG.docx,NOT CONCERNED,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064623 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE SILEX CRG,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG_1210747_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1215305,Cargo Tracking device Controlant CO10.01 - HIRF Compliance,DOC-0094269,Michaël Mazard,03/26/2018 09:31:32,,03/26/2018 09:27:05,DOCAF-071760,0,0.00,1,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-071760 - Cargo Tracking device CONTROLLANT Teva Activis - HIRF Compliance_1215305_96.pdf,427748FA-9DF5-4847-86A4-94CE4E27FB0A,RE,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\RE,708.1 KB,DOCAF-071760 - Cargo Tracking device CONTROLLANT Teva Activis - HIRF Compliance.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-071760 - Cargo Tracking device Controlant CO10.01 - HIRF Compliance,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-071760 - Cargo Tracking device CONTROLLANT Teva Activis - HIRF Compliance.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1215306,PART-CAT AMC / GM - CARGO TRACKING DEVICE SILEX CRG,DOC-0086044,Michaël Mazard,01/08/2019 13:13:44,,03/26/2018 14:31:28,DOCAF-064623,0,0.02,1,Released,,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG_1215306_96.docx,B97E0FBD-3238-47E3-A787-393F3CBDB3A8,RE,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\RE,922.1 KB,DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG.docx,NOT CONCERNED,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-064623 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE SILEX CRG,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1222899,PART-CAT AMC / GM - CARGO TRACKING DEVICE SILEX CRG,DOC-0094814,Wassila Fasla,01/08/2019 13:13:43,,04/05/2018 16:04:09,DOCAF-064623,0,,1,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG_1222899_96.pdf,0CFCABE9-5E63-4B83-B566-16BC39A6240E,RE,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\RE,1.01 MB,DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-064623 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE SILEX CRG,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-064623 - CARGO TRACKING DEVICE SILEX CRG.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1324025,Cargo Tracking device FedEx SenseAware 3000,DOC-0099387,Wassila Fasla,09/12/2018 17:01:14,,09/12/2018 16:57:33,DOCAF-076669,0.00,,1,Checked In,_,,C:\Users\m422071\Documents\SmarTeam\Work\,DOCAF-076669 - CARGO TRACKING DEVICE FedEx SenseAware3000_1324025_96.docx,A98DE3CB-F2EB-48EA-91BB-70E19700A9C8,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,1.11 MB,DOCAF-076669 - CARGO TRACKING DEVICE FedEx SenseAware3000.docx,AVIONIC,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-076669 - Cargo Tracking device FedEx SenseAware 3000,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-076669 - CARGO TRACKING DEVICE FedEx SenseAware3000.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1464545,PART-CAT AMC / GM - CARGO TRACKING DEVICE Stracker PT35,DOC-0106203,Wassila Fasla,04/10/2019 14:26:05,,03/11/2019 10:24:53,DOCAF-082054,0.00,,0,Checked In,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1464545_96.docx,AEC38689-7925-4C4A-9798-BFF652CE260D,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,1.94 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-082054 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE Stracker PT35,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1464545_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1489305,PART-CAT AMC / GM - CARGO TRACKING DEVICE Stracker PT35,DOC-0106203,Wassila Fasla,05/02/2019 15:49:09,,04/10/2019 09:25:03,DOCAF-082054,0.01,0.00,0,Checked In,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1489305_96.docx,8BFC9343-90A4-44CB-9D13-B4427121D9D5,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,2.04 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-082054 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE Stracker PT35,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1489305_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1497025,PART-CAT AMC / GM - CARGO TRACKING DEVICE Stracker PT35,DOC-0106203,Wassila Fasla,05/06/2019 13:07:01,,04/19/2019 10:33:54,DOCAF-082054,0,0.01,0,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1497025_96.docx,E74D0F36-3332-4E5D-9396-8D095065ADC6,RE,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\RE,2.05 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-082054 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE Stracker PT35,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1497025_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1497027,PART-CAT AMC / GM - CARGO TRACKING DEVICE Stracker PT35,DOC-0107819,Wassila Fasla,10/15/2019 12:17:25,,04/19/2019 13:37:54,DOCAF-082054,0,,0,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35 v0.0_1497027_96.pdf,5699A7FE-1CB2-46FC-8077-380C3B87E94B,RE,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\RE,488.9 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35 v0.0.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-082054 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE Stracker PT35,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35 v0.0_1497027_96.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1503805,PART-CAT AMC / GM - CARGO TRACKING DEVICE Stracker PT35,DOC-0106203,Wassila Fasla,05/09/2019 09:58:59,,05/02/2019 15:49:17,DOCAF-082054,1.00,0,0,Checked In,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1503805_96.docx,B2E78A1B-E89D-47D4-8D18-5C453537067B,CI,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\CI,2.06 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-082054 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE Stracker PT35,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1503805_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1506225,PART-CAT AMC / GM - CARGO TRACKING DEVICE Stracker PT35,DOC-0106203,Wassila Fasla,11/08/2019 17:13:37,,05/09/2019 09:54:26,DOCAF-082054,1,1.00,0,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1506225_96.docx,2DC0BF2C-8142-4161-BCF7-4DEA628CD957,RE,\\YS00583Q.cadra.aero\Migration_2603\SmVaultAv2019\RE,2.06 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-082054 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE Stracker PT35,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1506225_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1506226,PART-CAT AMC / GM - CARGO TRACKING DEVICE Stracker PT35,DOC-0107819,Wassila Fasla,11/18/2019 15:28:35,,05/09/2019 10:01:46,DOCAF-082054,1,0,0,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35 v1_1506226_96.pdf,2CB88300-7B3B-4EBF-B5F6-65986ED97A8B,RE_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\RE_2019,387.9 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35 v1.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-082054 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE Stracker PT35,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35 v1_1506226_96.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1554525,PART-CAT AMC-GM - CARGO TRACKING DEVICE Template,DOC-0110821,Wassila Fasla,01/22/2020 14:23:45,,07/29/2019 16:04:51,DOCAF-086103,0,,0,Released,ALL,,C:\Users\m422071\Documents\04_Projets\03-Transverse\03_fiches modules\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Template_1554525_96.docx,43D89B26-4B22-4058-8580-ECAA8E1E908E,RE_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\RE_2019,205.6 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Template.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-086103 - PART-CAT AMC-GM - CARGO TRACKING DEVICE Template,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Template_1554525_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1554526, CHECKLIST CARGO TRACKER DEVICE,DOC-0110822,Wassila Fasla,01/22/2020 14:24:04,,07/29/2019 16:20:20,PRJAF-001130- CHECKLIST-CARGO TRACKER DEVICE,0.00,,0,Checked In,ALL,,C:\Users\m422071\Documents\04_Projets\03-Transverse\03_fiches modules\,PRJAF-001130- CHECKLIST-CARGO TRACKER DEVICE_1554526_96.docx,F13BAFBC-5158-481D-B1E5-595E4F2B66BE,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,240.4 KB,PRJAF-001130- CHECKLIST-CARGO TRACKER DEVICE.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PRJAF-001130- CHECKLIST-CARGO TRACKER DEVICE -  CHECKLIST CARGO TRACKER DEVICE,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PRJAF-001130- CHECKLIST-CARGO TRACKER DEVICE_1554526_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1601905,PART-CAT AMC / GM - CARGO TRACKING DEVICE Stracker PT35,DOC-0106203,Wassila Fasla,11/18/2019 15:22:10,,10/15/2019 12:18:25,DOCAF-082054,2.00,1,0,Checked In,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1601905_96.docx,F6193940-0923-4D7C-B33B-5AADA09B2C99,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,1.38 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-082054 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE Stracker PT35,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1601905_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1618847,PART-CAT AMC / GM - CARGO TRACKING DEVICE Stracker PT35,DOC-0106203,Wassila Fasla,11/18/2019 15:22:10,,11/08/2019 18:25:56,DOCAF-082054,2,2.00,1,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35_1618847_96.docx,4E0E4353-F8DB-492F-9A6F-99B634913BD9,RE_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\RE_2019,1.38 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-082054 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE Stracker PT35,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1623845,PART-CAT AMC / GM - CARGO TRACKING DEVICE Stracker PT35,DOC-0107819,Wassila Fasla,11/18/2019 15:28:35,,11/18/2019 15:22:20,DOCAF-082054,2,1,1,Released,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35 v2_1623845_96.pdf,627F0FD3-FABA-41F4-AC03-588AFACFE461,RE_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\RE_2019,339.8 KB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35 v2.pdf,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/DOCAF-082054 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE Stracker PT35,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/PART-CAT AMC-GM - CARGO TRACKING DEVICE Stracker PT35 v2.pdf,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1634465,PART-CAT AMC / GM - CARGO TRACKING DEVICE ROAMBEE SENSOR BEE,DOC-0114836,Wassila Fasla,12/04/2019 16:09:09,,12/02/2019 15:05:04,DOCAF-089259,0.00,,0,Checked In,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee_1634465_96.docx,203A6DC6-FF97-458D-93DD-1C78A95DA39F,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,1.39 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-089259 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE ROAMBEE SENSOR BEE,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Roambee_1634465_96.docx,2026-06-30 08:06:33
16581,PRJ-0001403_TRACKER,460945,1636107,PART-CAT AMC / GM - CARGO TRACKING DEVICE HANHAA ParceLive,DOC-0114918,Wassila Fasla,01/06/2020 17:10:56,,12/04/2019 13:01:46,DOCAF-089340,0.00,,0,Checked In,_,,C:\Users\m422071\Documents\SmarTeam\Work\,PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa_1636107_96.docx,12EC9916-AFD9-436F-8F0F-CEE1E6FCC463,CI_2019,\\YS00583Q.cadra.aero\Migration_2603\SmVault2019\CI_2019,2.28 MB,PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa.docx,_,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/DOCAF-089340 - PART-CAT AMC _ GM - CARGO TRACKING DEVICE HANHAA ParceLive,TRACKER/5. ENGINEERING/5.2. AF DOA DATA/previous_revision/PART-CAT AMC-GM - CARGO TRACKING DEVICE Hanhaa_1636107_96.docx,2026-06-30 08:06:33
